HardwareTimestamp,PythonTimestamp,ax,ay,az,gx,gy,gz,mx,my,mz,temp,press,alt,head,sat,lat,lon,gpsAlt
187231,187184.6458,1.280897856,-0.385466486,8.647856712,0.063151613,0.005595712,-0.008260337,-7.891351223,1.433276057,4.083169937,29.79999924,99147,216.589035,169.7058105,0,0,0,0
187271,187222.325,1.273715258,-0.336385339,8.584410667,0.068747319,0.001332312,-0.006928025,-7.924683094,1.416610003,4.04150486,29.79999924,99147,216.6737518,169.8648987,0,0,0,0
187311,187268.1155,1.292868972,-0.343567938,8.641871452,0.063950993,0.001598775,-0.010392036,-7.799687862,1.499940038,3.974841118,29.79999924,99147,216.5043335,169.1144714,0,0,0,0
187351,187305.6499,1.282094955,-0.433350503,8.603564262,0.057555895,0.0042634,-0.003996937,-7.874684811,1.433276057,4.083169937,29.79999924,99147,216.589035,169.6844788,0,0,0,0
187391,187342.0518,1.252167463,-0.393846184,8.659827232,0.075408876,0.004529862,-0.005862175,-7.874684811,1.416610003,4.083169937,29.79999924,99147,216.7579498,169.8019104,0,0,0,0
187431,187385.0342,1.276109457,-0.287304193,8.675390244,0.063684531,0.001865237,-0.005595712,-7.924683094,1.474941015,4.083169937,29.79999924,99147,216.6737518,169.4567413,0,0,0,0
187471,187422.9319,1.26413846,-0.398634583,8.63109684,0.059154671,0.002398162,-0.007194487,-7.849686146,1.416610003,3.999840021,29.79999924,99147,216.589035,169.7700958,0,0,0,0
187511,187465.77,1.26294136,-0.404620081,8.633491516,0.066082694,0.002664625,-0.007727412,-7.774689198,1.416610003,4.058170795,29.79999924,99147,216.7579498,169.6735382,0,0,0,0
187551,187503.1382,1.244984865,-0.37349546,8.690952301,0.064750381,0.003464012,-0.008526799,-7.849686146,1.458274961,4.083169937,29.79999924,99147,216.7579498,169.4758606,0,0,0,0
187591,187545.1216,1.351526856,-0.304063618,8.59278965,0.063418068,0.003996937,-0.007194487,-7.891351223,1.416610003,4.099835873,29.79999924,99147,216.4196167,169.8229828,0,0,0,0
187631,187584.2539,1.280897856,-0.442927301,8.680178642,0.058355279,0.005862175,-0.007194487,-7.849686146,1.416610003,3.974841118,29.79999924,99147,216.6737518,169.7700958,0,0,0,0
187671,187622.6423,1.221042871,-0.383072257,8.576030731,0.069280244,0.005329249,-0.005862175,-7.808021069,1.474941015,4.04150486,29.79999924,99147,216.9273834,169.3028412,0,0,0,0
187711,187662.3374,1.331176162,-0.322020143,8.639476776,0.063418068,0.002664625,-0.005862175,-7.808021069,1.274948955,4.04150486,29.79999924,99147,217.2662506,170.726181,0,0,0,0
187751,187702.373,1.261744261,-0.367509961,8.590395927,0.064217456,0.0063951,-0.006928025,-7.916349888,1.39161098,4.099835873,29.79999924,99147,216.7579498,170.0298615,0,0,0,0
187791,187745.5186,1.247379065,-0.385466486,8.661025047,0.066349156,0.005862175,-0.0042634,-7.83302021,1.566604018,4.099835873,29.79999924,99147,217.3509674,168.6900787,0,0,0,0
187831,187782.2427,1.271321058,-0.354341865,8.565256119,0.064483918,0.005062787,-0.00319755,-7.808021069,1.474941015,4.04150486,29.79999924,99147,216.9273834,169.3028412,0,0,0,0
187871,187824.8533,1.323993564,-0.380678058,8.686163902,0.064750381,0.002398162,-0.006661562,-7.849686146,1.549937963,4.14150095,29.79999924,99147,216.8426666,168.8305054,0,0,0,0
187911,187865.0481,1.276109457,-0.363918662,8.58680439,0.066882081,0.00319755,-0.007194487,-7.874684811,1.499940038,4.04150486,29.79999924,99147,216.7579498,169.2156982,0,0,0,0
187951,187902.498,1.272518158,-0.411802679,8.684967041,0.058888208,0.002931087,-0.002398162,-7.874684811,1.541604996,4.016506195,29.79999924,99147,216.2501984,168.9234467,0,0,0,0
187991,187943.04,1.255758762,-0.422576606,8.671798706,0.068747319,0.00319755,-0.0063951,-7.799687862,1.474941015,3.999840021,29.79999924,99147,216.8426666,169.2916565,0,0,0,0
188031,187982.2964,1.294066072,-0.294486821,8.589199066,0.064483918,0.004529862,-0.007727412,-7.94134903,1.433276057,3.999840021,29.79999924,99147,216.589035,169.7692413,0,0,0,0
188071,188026.8699,1.256955862,-0.379480958,8.617929459,0.060753446,0.003996937,-0.005595712,-7.849686146,1.499940038,3.974841118,29.79999924,99147,216.6737518,169.1821594,0,0,0,0
188115,188105.7041,1.259350061,-0.377086759,8.668207169,0.066349156,0.002931087,-0.010125575,-7.874684811,1.39161098,4.04150486,29.79999924,99147,216.4196167,169.9781952,0,0,0,0
188194,188146.9072,1.270123959,-0.361524463,8.647856712,0.065016843,0.002664625,-0.0063951,-7.849686146,1.374945045,4.04150486,29.79999924,99147,216.589035,170.0649109,0,0,0,0
188234,188187.7329,1.26294136,-0.339976639,8.614337921,0.063950993,0.006128637,-0.006928025,-7.891351223,1.433276057,4.058170795,29.79999924,99147,216.589035,169.7058105,0,0,0,0
188274,188225.5342,1.268926859,-0.363918662,8.676587105,0.068214394,0.001865237,-0.007727412,-7.924683094,1.416610003,3.974841118,29.79999924,99147,216.8426666,169.8648987,0,0,0,0
188314,188267.7969,1.306037068,-0.377086759,8.61912632,0.059954058,0.003730475,-0.005862175,-7.799687862,1.39161098,4.04150486,29.79999924,99147,216.9273834,169.8838043,0,0,0,0
188354,188307.6389,1.276109457,-0.386663586,8.720879555,0.067415006,0.005062787,-0.006128637,-7.966348171,1.416610003,3.974841118,29.79999924,99147,216.5043335,169.9168091,0,0,0,0
188394,188346.2881,1.277306557,-0.33399114,8.611943245,0.064483918,0.0042634,-0.003996937,-7.83302021,1.433276057,4.083169937,29.79999924,99147,216.8426666,169.6307983,0,0,0,0
188434,188386.3601,1.243787766,-0.322020143,8.700529099,0.063418068,0.0042634,-0.003464012,-7.874684811,1.433276057,4.183166027,29.79999924,99147,217.1815338,169.6844788,0,0,0,0
188474,188426.1145,1.320402265,-0.441730201,8.659827232,0.063684531,0.002664625,-0.0042634,-7.808021069,1.458274961,4.04150486,29.79999924,99147,216.6737518,169.4209595,0,0,0,0
188514,188466.3726,1.279700756,-0.389057785,8.58680439,0.064483918,0.003996937,-0.007727412,-7.774689198,1.39161098,4.016506195,29.79999924,99147,217.2662506,169.8519592,0,0,0,0
188554,188505.2451,1.283292055,-0.37229836,8.649053574,0.065549769,0.004529862,-0.006661562,-7.874684811,1.566604018,3.999840021,29.79999924,99147,216.2501984,168.7483673,0,0,0,0
188594,188546.3162,1.274912357,-0.389057785,8.614337921,0.066349156,0.002398162,-0.010125575,-7.849686146,1.541604996,4.099835873,29.79999924,99147,216.8426666,168.8890533,0,0,0,0
188634,188586.2637,1.26413846,-0.366312861,8.675390244,0.063418068,0.006128637,-0.0063951,-7.83302021,1.541604996,4.083169937,29.79999924,99147,216.5043335,168.8659973,0,0,0,0
188674,188625.636,1.217451572,-0.322020143,8.627506256,0.067415006,0.0021317,-0.003730475,-7.849686146,1.433276057,4.083169937,29.79999924,99147,216.8426666,169.6523438,0,0,0,0
188714,188667.1162,1.253364563,-0.378283858,8.611943245,0.063684531,0.0063951,-0.007993874,-7.874684811,1.474941015,4.04150486,29.79999924,99147,216.5043335,169.3913269,0,0,0,0
188754,188705.9707,1.283292055,-0.380678058,8.601169586,0.068214394,0.004796324,-0.009059724,-7.94134903,1.516605973,3.933176041,29.79999924,99147,216.9273834,169.1880798,0,0,0,0
188794,188745.8359,1.270123959,-0.395043284,8.665813446,0.064750381,0.002931087,-0.004529862,-7.891351223,1.433276057,4.083169937,29.79999924,99147,216.6737518,169.7058105,0,0,0,0
188834,188785.6865,1.278503656,-0.360327363,8.678980827,0.066082694,0.002398162,-0.006661562,-7.774689198,1.541604996,4.166500092,29.79999924,99147,217.0121002,168.7845764,0,0,0,0
188874,188826.062,1.309628367,-0.418985307,8.66940403,0.057289433,0.000799387,-0.0063951,-7.874684811,1.474941015,3.999840021,29.79999924,99147,216.589035,169.3913269,0,0,0,0
188914,188865.3967,1.282094955,-0.44532153,8.626308441,0.065549769,0.005862175,-0.007194487,-7.808021069,1.433276057,4.04150486,29.79999924,99147,216.8426666,169.5983276,0,0,0,0
188954,188906.2109,1.253364563,-0.318428814,8.571242332,0.07194487,0.004529862,-0.007460949,-7.891351223,1.474941015,4.016506195,29.79999924,99147,216.3348999,169.4132233,0,0,0,0
188994,188945.2388,1.323993564,-0.347159237,8.672995567,0.061552834,0.001865237,-0.007993874,-7.808021069,1.474941015,4.099835873,29.79999924,99147,216.5043335,169.3028412,0,0,0,0
189034,188984.9744,1.278503656,-0.440533102,8.637083054,0.057822358,0.004796324,-0.006128637,-7.849686146,1.516605973,4.04150486,29.79999924,99147,216.6737518,169.0648499,0,0,0,0
189074,189030.2578,1.270123959,-0.487220049,8.61912632,0.070612557,0.00319755,-0.008793262,-7.849686146,1.474941015,4.04150486,29.79999924,99147,216.4196167,169.3583069,0,0,0,0
189118,189070.0161,1.271321058,-0.217872351,8.665813446,0.067148544,0.003464012,-0.008793262,-7.83302021,1.416610003,4.099835873,29.79999924,99147,216.7579498,169.7488098,0,0,0,0
189158,189110.2507,1.335964561,-0.319625914,8.627506256,0.05808882,0.005329249,-0.007993874,-7.916349888,1.458274961,4.04150486,29.79999924,99147,216.589035,169.5625153,0,0,0,0
189198,189154.4812,1.306037068,-0.502782345,8.565256119,0.060486984,-0.000532925,-0.007194487,-7.716358185,1.516605973,4.14150095,29.79999924,99147,216.4196167,168.8805847,0,0,0,0
189238,189191.0002,1.22822547,-0.326808542,8.686163902,0.078339972,0.005062787,-0.005595712,-7.73302412,1.549937963,4.099835873,29.79999924,99147,217.2662506,168.6663208,0,0,0,0
189278,189230.0002,1.343147159,-0.274136096,8.570044518,0.065549769,0.00106585,-0.007194487,-7.891351223,1.458274961,4.058170795,29.79999924,99147,217.0121002,169.5301819,0,0,0,0
189318,189270.095,1.291671872,-0.391451985,8.590395927,0.063418068,0.003996937,-0.0063951,-7.808021069,1.499940038,4.083169937,29.79999924,99147,216.9273834,169.1258087,0,0,0,0
189358,189309.6021,1.237802267,-0.468066424,8.598775864,0.062352221,0.003464012,-0.007727412,-7.849686146,1.499940038,4.016506195,29.79999924,99147,216.8426666,169.1821594,0,0,0,0
189398,189351.0273,1.284489155,-0.392649084,8.647856712,0.067681469,0.002398162,-0.007993874,-7.83302021,1.458274961,4.083169937,29.79999924,99147,216.9273834,169.4539642,0,0,0,0
189438,189390.0132,1.325190663,-0.361524463,8.601169586,0.067148544,0.005062787,-0.003464012,-7.924683094,1.416610003,4.016506195,29.79999924,99147,217.5204163,169.8648987,0,0,0,0
189478,189431.0322,1.261744261,-0.33279404,8.645462036,0.062352221,0.002931087,-0.008260337,-7.849686146,1.458274961,4.04150486,29.79999924,99147,216.6737518,169.4758606,0,0,0,0
189518,189469.7681,1.204283476,-0.347159237,8.644265175,0.059154671,0.004796324,-0.010658499,-7.849686146,1.516605973,4.183166027,29.79999924,99147,216.0807648,169.0648499,0,0,0,0
189558,189524.6738,1.295263171,-0.474051923,8.620323181,0.062352221,0.004796324,-0.005329249,-7.808021069,1.433276057,4.016506195,29.79999924,99147,216.6737518,169.5983276,0,0,0,0
189598,189549.3555,1.283292055,-0.368707061,8.629899979,0.067947932,0.006128637,-0.003464012,-7.916349888,1.416610003,4.016506195,29.79999924,99147,216.3348999,169.8544617,0,0,0,0
189638,189590.3435,1.26294136,-0.254982471,8.615534782,0.062352221,0.006128637,-0.006928025,-7.83302021,1.458274961,4.083169937,29.79999924,99147,216.6737518,169.4539642,0,0,0,0
189678,189632.5347,1.260547161,-0.330399841,8.638279915,0.063684531,0.003996937,-0.005595712,-7.83302021,1.433276057,4.04150486,29.79999924,99147,217.0121002,169.6307983,0,0,0,0
189718,189669.1082,1.333570361,-0.506373644,8.665813446,0.050894335,0.003996937,-0.007460949,-7.73302412,1.516605973,4.058170795,29.79999924,99147,216.8426666,168.9039459,0,0,0,0
189758,189710.4058,1.223437071,-0.48243165,8.655038834,0.076208271,0.007460949,-0.006661562,-7.83302021,1.433276057,3.958174944,29.79999924,99147,216.9273834,169.6307983,0,0,0,0
189798,189750.939,1.267729759,-0.277727395,8.559270859,0.074875958,0.002931087,-0.005862175,-7.758022785,1.39161098,3.999840021,29.79999924,99147,216.3348999,169.8306122,0,0,0,0
189838,189790.3809,1.329979062,-0.348356336,8.617929459,0.057822358,0.001598775,-0.002398162,-7.799687862,1.433276057,4.016506195,29.79999924,99147,216.9273834,169.5874481,0,0,0,0
189878,189832.2039,1.26413846,-0.456095427,8.652645111,0.057822358,0.004529862,-0.007460949,-7.849686146,1.433276057,3.999840021,29.79999924,99147,217.096817,169.6523438,0,0,0,0
189918,189870.9614,1.212663174,-0.438138902,8.676587105,0.065816231,0.003464012,-0.003996937,-7.83302021,1.474941015,4.016506195,29.79999924,99147,217.1815338,169.3361969,0,0,0,0
189958,189911.707,1.302445769,-0.266953498,8.640673637,0.080471672,0.002931087,-0.005329249,-7.916349888,1.433276057,4.166500092,29.79999924,99147,216.5043335,169.7376251,0,0,0,0
189998,189950.6025,1.30124867,-0.288501292,8.671798706,0.056490045,0.002931087,-0.007460949,-7.808021069,1.416610003,4.099835873,29.79999924,99147,216.5043335,169.7166748,0,0,0,0
190038,189989.7546,1.222239971,-0.417788208,8.639476776,0.056490045,0.001865237,-0.005329249,-7.924683094,1.516605973,4.058170795,29.79999924,99147,216.589035,169.1658783,0,0,0,0
190078,190034.5178,1.176750183,-0.374692559,8.655038834,0.07087902,0.0021317,-0.008526799,-7.849686146,1.39161098,3.999840021,29.79999924,99147,217.0121002,169.9469299,0,0,0,0
190122,190112.4524,1.258152962,-0.274136096,8.574832916,0.07194487,0.003996937,-0.004529862,-7.758022785,1.541604996,4.016506195,29.79999924,99149,217.0121002,168.7610931,0,0,0,0
190201,190153.2124,1.221042871,-0.432153404,8.668207169,0.063151613,0.006661562,-0.004796324,-7.874684811,1.433276057,4.04150486,29.79999924,99149,216.6737518,169.6844788,0,0,0,0
190241,190193.8589,1.285686255,-0.40821138,8.61314106,0.070612557,0.004529862,-0.008793262,-7.83302021,1.341613054,4.083169937,29.79999924,99149,216.3348999,170.2808838,0,0,0,0
190281,190233.4824,1.288080573,-0.290895492,8.644265175,0.067947932,0.00106585,-0.010125575,-7.849686146,1.433276057,4.04150486,29.79999924,99149,216.4196167,169.6523438,0,0,0,0
190321,190273.4382,1.276109457,-0.395043284,8.617929459,0.058355279,0.006928025,-0.006661562,-7.891351223,1.416610003,4.058170795,29.79999924,99149,216.8426666,169.8229828,0,0,0,0
190361,190312.9597,1.259350061,-0.447715729,8.68975544,0.060220521,0.002398162,-0.006661562,-7.83302021,1.499940038,3.933176041,29.79999924,99149,216.9273834,169.1596832,0,0,0,0
190401,190352.2864,1.244984865,-0.350750536,8.658630371,0.073543645,0.005595712,-0.007460949,-7.758022785,1.39161098,4.016506195,29.79999924,99149,216.7579498,169.8306122,0,0,0,0
190441,190393.3889,1.26653266,-0.304063618,8.633491516,0.061552834,0.0042634,-0.005062787,-7.891351223,1.416610003,4.04150486,29.79999924,99149,216.8426666,169.8229828,0,0,0,0
190481,190436.7441,1.355118155,-0.351947635,8.641871452,0.058355279,0.003996937,-0.004796324,-7.808021069,1.458274961,4.016506195,29.79999924,99149,216.6737518,169.4209595,0,0,0,0
190521,190473.3796,1.290474772,-0.331596941,8.614337921,0.066349156,0.003730475,-0.008260337,-7.849686146,1.433276057,4.058170795,29.79999924,99149,216.8426666,169.6523438,0,0,0,0
190561,190512.6089,1.283292055,-0.287304193,8.603564262,0.064750381,0.001332312,-0.010125575,-7.808021069,1.499940038,4.083169937,29.79999924,99149,216.7579498,169.1258087,0,0,0,0
190601,190553.3945,1.253364563,-0.426167905,8.605957985,0.061552834,0.0042634,-0.006661562,-7.799687862,1.433276057,4.083169937,29.79999924,99149,216.5043335,169.5874481,0,0,0,0
190641,190593.5776,1.270123959,-0.389057785,8.645462036,0.066082694,0.002664625,-0.009592649,-7.774689198,1.458274961,4.016506195,29.79999924,99149,216.7579498,169.3766479,0,0,0,0
190681,190632.8523,1.30005157,-0.383072257,8.523358345,0.065283306,0.003464012,-0.006928025,-7.808021069,1.499940038,4.058170795,29.79999924,99149,216.9273834,169.1258087,0,0,0,0
190721,190672.9912,1.341950059,-0.385466486,8.658630371,0.06261868,0.0042634,-0.007194487,-7.799687862,1.499940038,4.016506195,29.79999924,99149,216.8426666,169.1144714,0,0,0,0
190761,190714.001,1.272518158,-0.468066424,8.571242332,0.063684531,0.002931087,-0.0063951,-7.891351223,1.591603041,3.974841118,29.79999924,99149,216.6737518,168.5970154,0,0,0,0
190801,190752.3164,1.26533556,-0.355538964,8.607154846,0.073277183,0.003996937,-0.006661562,-7.891351223,1.549937963,4.04150486,29.79999924,99149,216.589035,168.8880005,0,0,0,0
190841,190794.7061,1.248576164,-0.351947635,8.577227592,0.064483918,0.003730475,-0.008526799,-7.799687862,1.433276057,4.04150486,29.79999924,99149,216.589035,169.5874481,0,0,0,0
190881,190832.2915,1.314416766,-0.426167905,8.678980827,0.056756508,0.002398162,-0.010392036,-7.849686146,1.433276057,3.974841118,29.79999924,99149,216.1654816,169.6523438,0,0,0,0
190921,190874.5181,1.288080573,-0.448912829,8.681375504,0.067947932,0.00319755,-0.006661562,-7.774689198,1.458274961,4.14150095,29.79999924,99149,216.5043335,169.3766479,0,0,0,0
190961,190912.1252,1.274912357,-0.36990416,8.601169586,0.07301072,0.003730475,-0.00319755,-7.83302021,1.341613054,3.916510105,29.79999924,99149,216.589035,170.2808838,0,0,0,0
191001,190952.218,1.277306557,-0.323217243,8.668207169,0.064217456,0.002931087,-0.006928025,-7.73302412,1.474941015,4.083169937,29.79999924,99149,215.9960632,169.2015228,0,0,0,0
191041,190993.0596,1.163581967,-0.453701228,8.61912632,0.056223582,0.003996937,-0.009326187,-7.874684811,1.458274961,4.099835873,29.79999924,99149,216.589035,169.5085144,0,0,0,0
191081,191035.9871,1.210268974,-0.423773706,8.717288017,0.066349156,0.002664625,-0.007194487,-7.83302021,1.433276057,4.016506195,29.79999924,99149,215.9960632,169.6307983,0,0,0,0
191125,191077.8613,1.288080573,-0.302866518,8.570044518,0.075408876,0.00319755,-0.006128637,-7.916349888,1.549937963,4.04150486,29.79999924,99149,216.4196167,168.9222107,0,0,0,0
191165,191116.207,1.329979062,-0.345962137,8.632294655,0.05249311,0.003996937,-0.005862175,-7.849686146,1.549937963,3.974841118,29.79999924,99149,216.2501984,168.8305054,0,0,0,0
191205,191156.1677,1.231816769,-0.414196908,8.66341877,0.058621746,0.005329249,-0.006128637,-7.83302021,1.499940038,4.04150486,29.79999924,99149,216.2501984,169.1596832,0,0,0,0
191245,191197.0039,1.26294136,-0.427365005,8.639476776,0.073810108,0.005595712,-0.006928025,-7.808021069,1.416610003,4.208165169,29.79999924,99149,216.3348999,169.7166748,0,0,0,0
191285,191236.8452,1.280897856,-0.233434662,8.601169586,0.066615619,0.001865237,-0.008526799,-7.808021069,1.433276057,3.999840021,29.79999924,99149,216.589035,169.5983276,0,0,0,0
191325,191277.1504,1.320402265,-0.407014281,8.652645111,0.055424199,0.003996937,-0.006661562,-7.916349888,1.458274961,4.04150486,29.79999924,99149,216.5043335,169.5625153,0,0,0,0
191365,191318.0417,1.217451572,-0.435744703,8.616731644,0.061819296,0.001332312,-0.007194487,-7.874684811,1.39161098,3.916510105,29.79999924,99149,216.2501984,169.9781952,0,0,0,0
191405,191356.1614,1.246181965,-0.345962137,8.6957407,0.070346095,0.004796324,-0.008260337,-7.924683094,1.374945045,4.04150486,29.79999924,99149,216.1654816,170.157074,0,0,0,0
191445,191396.354,1.350329757,-0.318428814,8.633491516,0.066349156,0.003730475,-0.005329249,-7.83302021,1.591603041,4.083169937,29.79999924,99149,216.4196167,168.5143433,0,0,0,0
191485,191437.1072,1.215057373,-0.421379507,8.628703117,0.059954058,0.001598775,-0.005062787,-7.891351223,1.458274961,4.016506195,29.79999924,99149,216.9273834,169.5301819,0,0,0,0
191525,191476.3594,1.285686255,-0.41060558,8.652645111,0.066615619,0.002398162,-0.007460949,-7.73302412,1.499940038,4.14150095,29.79999924,99149,216.589035,169.0229034,0,0,0,0
191565,191516.7649,1.282094955,-0.389057785,8.609549522,0.063950993,0.004529862,-0.005329249,-7.808021069,1.416610003,4.099835873,29.79999924,99149,217.0121002,169.7166748,0,0,0,0
191605,191558.1584,1.289277673,-0.337582439,8.621520042,0.064483918,0.005062787,-0.005329249,-7.849686146,1.516605973,3.999840021,29.79999924,99149,216.5043335,169.0648499,0,0,0,0
191645,191598.3074,1.312022567,-0.402225882,8.70172596,0.066349156,0.003730475,-0.004796324,-7.849686146,1.516605973,4.083169937,29.79999924,99149,216.6737518,169.0648499,0,0,0,0
191685,191636.2651,1.253364563,-0.363918662,8.665813446,0.06261868,0.004529862,-0.005595712,-7.83302021,1.474941015,4.016506195,29.79999924,99149,216.2501984,169.3361969,0,0,0,0
191725,191677.0852,1.307234168,-0.361524463,8.659827232,0.063950993,0.006128637,-0.006128637,-7.874684811,1.39161098,4.04150486,29.79999924,99149,216.5043335,169.9781952,0,0,0,0
191765,191716.9834,1.240196466,-0.356736064,8.632294655,0.067415006,0.004529862,-0.009059724,-7.83302021,1.516605973,4.058170795,29.79999924,99149,216.7579498,169.0421448,0,0,0,0
191805,191757.637,1.224634171,-0.345962137,8.599972725,0.067148544,0.003730475,-0.006128637,-7.891351223,1.499940038,4.083169937,29.79999924,99149,216.5043335,169.2379456,0,0,0,0
191845,191799.0569,1.30005157,-0.380678058,8.639476776,0.060220521,0.001865237,-0.007460949,-7.849686146,1.458274961,4.083169937,29.79999924,99149,216.1654816,169.4758606,0,0,0,0
191885,191837.9573,1.294066072,-0.380678058,8.561665535,0.063950993,0.003464012,-0.007194487,-7.849686146,1.433276057,4.016506195,29.79999924,99149,216.1654816,169.6523438,0,0,0,0
191925,191876.782,1.282094955,-0.44651863,8.589199066,0.064217456,0.004796324,-0.009059724,-7.874684811,1.458274961,3.958174944,29.79999924,99149,215.9960632,169.5085144,0,0,0,0
191965,191916.179,1.276109457,-0.357933164,8.61314106,0.068480857,0.00106585,-0.005329249,-7.94134903,1.39161098,4.04150486,29.79999924,99149,216.5043335,170.0606384,0,0,0,0
192005,191956.5989,1.355118155,-0.397437483,8.549694061,0.060753446,0.006128637,-0.004796324,-7.874684811,1.416610003,4.208165169,29.79999924,99149,216.5043335,169.8019104,0,0,0,0
192045,191996.3042,1.191115379,-0.401028782,8.664615631,0.066082694,0.006661562,-0.003730475,-7.916349888,1.433276057,3.974841118,29.79999924,99149,216.2501984,169.7376251,0,0,0,0
192085,192040.4209,1.249773264,-0.381875157,8.66341877,0.066615619,0.0021317,-0.009326187,-7.874684811,1.499940038,3.999840021,29.79999924,99149,216.3348999,169.2156982,0,0,0,0
192129,192119.1616,1.289277673,-0.33399114,8.676587105,0.064750381,0.005062787,-0.007460949,-7.849686146,1.349946022,3.958174944,29.79999924,99155,216.3348999,170.2420349,0,0,0,0
192208,192158.854,1.261744261,-0.401028782,8.659827232,0.07194487,0.005062787,-0.005862175,-7.83302021,1.433276057,4.016506195,29.79999924,99155,216.4196167,169.6307983,0,0,0,0
192248,192199.4756,1.296460271,-0.284909993,8.665813446,0.064483918,0.003464012,-0.006128637,-7.83302021,1.474941015,4.099835873,29.79999924,99155,216.0807648,169.3361969,0,0,0,0
192288,192240.0771,1.282094955,-0.378283858,8.650250435,0.057555895,0.003996937,-0.007993874,-7.808021069,1.474941015,3.999840021,29.79999924,99155,215.9960632,169.3028412,0,0,0,0
192328,192279.4446,1.261744261,-0.438138902,8.609549522,0.068747319,0.0042634,-0.005595712,-7.808021069,1.458274961,3.974841118,29.79999924,99155,216.8426666,169.4209595,0,0,0,0
192368,192320.7026,1.26413846,-0.294486821,8.621520042,0.070612557,0.00319755,-0.009592649,-7.916349888,1.39161098,4.058170795,29.79999924,99155,216.4196167,170.0298615,0,0,0,0
192408,192359.7578,1.329979062,-0.351947635,8.609549522,0.058621746,0.002931087,-0.007460949,-7.891351223,1.458274961,4.04150486,29.79999924,99155,216.589035,169.5301819,0,0,0,0
192448,192401.0552,1.285686255,-0.427365005,8.720879555,0.055157732,0.006128637,-0.007460949,-7.874684811,1.516605973,3.974841118,29.79999924,99155,216.3348999,169.0987396,0,0,0,0
192488,192439.1719,1.282094955,-0.41060558,8.700529099,0.070612557,0.004529862,-0.007727412,-7.716358185,1.566604018,4.083169937,29.79999924,99155,216.2501984,168.5235748,0,0,0,0
192528,192480.2153,1.286883354,-0.251391172,8.680178642,0.06981317,0.002664625,-0.008260337,-7.808021069,1.474941015,3.958174944,29.79999924,99155,216.7579498,169.3028412,0,0,0,0
192568,192519.5842,1.290474772,-0.33518824,8.637083054,0.05808882,0.005595712,-0.006128637,-7.891351223,1.499940038,4.058170795,29.79999924,99155,215.9960632,169.2379456,0,0,0,0
192608,192560.2891,1.250970364,-0.440533102,8.659827232,0.067148544,0.002664625,-0.007460949,-7.774689198,1.499940038,3.958174944,29.79999924,99155,216.2501984,169.080307,0,0,0,0
192648,192602.4856,1.253364563,-0.397437483,8.66940403,0.064217456,0.005062787,-0.005862175,-7.808021069,1.499940038,3.974841118,29.79999924,99155,216.9273834,169.1258087,0,0,0,0
192688,192641.2144,1.312022567,-0.427365005,8.647856712,0.065816231,0.003730475,-0.005595712,-7.83302021,1.433276057,4.016506195,29.79999924,99155,216.0807648,169.6307983,0,0,0,0
192728,192679.8398,1.277306557,-0.331596941,8.614337921,0.068747319,0.004796324,-0.002398162,-7.716358185,1.516605973,3.999840021,29.79999924,99155,216.3348999,168.8805847,0,0,0,0
192768,192719.7744,1.268926859,-0.344765037,8.692149162,0.059154671,0.003464012,-0.010125575,-7.83302021,1.374945045,4.183166027,29.79999924,99155,216.3348999,170.0441895,0,0,0,0
192808,192760.9873,1.291671872,-0.404620081,8.670601845,0.059954058,0.00106585,-0.006661562,-7.891351223,1.433276057,4.016506195,29.79999924,99155,216.1654816,169.7058105,0,0,0,0
192848,192800.4285,1.353921056,-0.505176544,8.615534782,0.060486984,0.0021317,-0.0021317,-7.808021069,1.458274961,4.04150486,29.79999924,99155,216.3348999,169.4209595,0,0,0,0
192888,192839.2744,1.322796464,-0.348356336,8.487444878,0.075941809,0.002664625,-0.010658499,-7.874684811,1.433276057,4.083169937,29.79999924,99155,216.5043335,169.6844788,0,0,0,0
192928,192879.8694,1.278503656,-0.306457818,8.565256119,0.060220521,0.003464012,-0.004529862,-7.774689198,1.474941015,4.04150486,29.79999924,99155,215.8266449,169.2580414,0,0,0,0
192968,192919.873,1.319205165,-0.41060558,8.690952301,0.061019909,0.002398162,-0.006128637,-7.758022785,1.374945045,4.016506195,29.79999924,99155,216.2501984,169.9499054,0,0,0,0
193008,192959.5828,1.212663174,-0.412999779,8.633491516,0.063151613,0.003464012,-0.005595712,-7.799687862,1.416610003,4.04150486,29.79999924,99155,215.9960632,169.7059326,0,0,0,0
193048,192998.9751,1.195903778,-0.345962137,8.616731644,0.070612557,0.002398162,-0.010658499,-8.008012772,1.516605973,3.958174944,29.79999924,99155,215.9960632,169.2759857,0,0,0,0
193088,193043.9697,1.320402265,-0.29568392,8.674192429,0.063684531,0.0021317,-0.0063951,-7.874684811,1.458274961,4.016506195,29.79999924,99155,215.9960632,169.5085144,0,0,0,0
193132,193084.4656,1.268926859,-0.436941803,8.611943245,0.057022974,0.003730475,-0.003996937,-7.808021069,1.374945045,3.933176041,29.79999924,99155,216.2501984,170.0129547,0,0,0,0
193172,193123.6985,1.250970364,-0.511162043,8.608352661,0.063418068,0.002664625,-0.006128637,-7.916349888,1.474941015,4.016506195,29.79999924,99155,215.9960632,169.4459076,0,0,0,0
193212,193164.2747,1.236605167,-0.329202741,8.616731644,0.080471672,0.003730475,-0.0063951,-7.891351223,1.433276057,3.974841118,29.79999924,99155,216.6737518,169.7058105,0,0,0,0
